timestamp,AGC,CN0,RSSI,jammed,device,band,env,is_synth,lat,lon,h_m,building_density,local_signal_variance,jammer_lat,jammer_lon,dist_to_jammer,Elevation,x_enu,y_enu,device_idx,band_idx,AGC_base,CN0_base,Delta_AGC,Delta_CN0,AGC_sign,Delta_AGC_oriented,RSSI_pred_raw,RSSI_pred,RSSI_pred_cal,RSSI_pred_final,jammed_pred,detection_score,RSSI_pred_gated
2026-01-04 21:14:00,103.82109823524922,63.2006434405176,-132.81094081048812,0,xiaomi_11,L1,open_sky,1,45.14738684,7.619039712,247.4626746388293,0.088529025,0.0,45.145,7.62,275.88328524505715,34.16663355,-75.31294139052152,265.404498712274,4,0,104.28617306689672,64.67156775562778,-0.46507483164749885,-1.4709243151101745,-1,0.46507483164749885,-133.81445,-135.0111106714278,-135.0111106714278,-135.0111106714278,0,1.3537542360387944,
2026-01-01 07:12:00,101.21531065309892,62.02635096469445,-132.80446465873055,0,pixel6,L1,open_sky,1,45.14703309,7.618358542,258.07166096042863,0.101745153,10.0,45.145,7.62,260.1540326192517,45.430435,-128.73536912781125,226.06929341152207,2,0,104.25913710676672,65.08630697427044,-3.0438264536677906,-3.0599560095759912,-1,3.0438264536677906,-133.14072,-134.67105518391458,-134.67105518391458,-134.67105518391458,1,3.50784336277423,-134.67105518391458
2026-01-01 12:13:00,88.51799444728348,20.039180038700707,-86.23811538642694,1,samsung_s21,L1,open_sky,1,45.14537157,7.623233498,242.47185397066767,0.139712111,5.408688975,45.145,7.62,256.9387065318995,14.3606977,253.5950104139606,41.31669889316918,3,0,101.8516583725579,65.4917185700701,-13.333663925274422,-45.4525385313694,-1,13.333663925274422,-81.87276,-80.22947201273719,-80.22947201273719,-80.22947201273719,1,41.65109821244933,-80.22947201273719
2026-01-05 01:36:00,105.10206815822698,61.22982721135498,-135.5018170400116,0,xiaomi_11,L1,open_sky,1,45.14380375,7.622459795,249.48077071762305,0.164678926,3.626317831,45.145,7.62,234.32856590135563,25.21660646,192.9154552256369,-133.01693099929517,4,0,104.28617306689672,64.67156775562778,0.8158950913302618,-3.441740544272797,-1,-0.8158950913302618,-134.0877,-135.30176463285375,-135.30176463285375,-135.30176463285375,1,3.1243029312005888,-135.30176463285375
2026-01-03 20:04:00,89.35042242757966,15.864548839833072,-84.38398641237447,1,xiaomi_11,L1,open_sky,1,45.14300835,7.62233105,231.5619876608384,0.079426612,7.599100684,45.145,7.62,287.1718586941016,14.2392838,182.81831286901053,-221.4613756517231,4,0,104.28617306689672,64.67156775562778,-14.935750639317064,-48.80701891579471,-1,14.935750639317064,-79.62125,-77.36713293386907,-77.36713293386907,-77.36713293386907,1,44.83104485895661,-77.36713293386907
2026-01-01 00:16:00,101.94619633789152,55.18575148284296,-134.65642797482667,0,oneplus9,L1,open_sky,1,45.14691434,7.616257876,241.2099876686207,0.09746778,0.236455788,45.145,7.62,362.5535228399003,18.6233116,-293.48525180791347,212.86489587263503,1,0,103.32571179702676,64.7446866026211,-1.3795154591352343,-9.558935119778141,-1,1.3795154591352343,-133.63945,-134.96116356449102,-134.96116356449102,-134.96116356449102,1,8.578944505570174,-134.96116356449102
2026-01-06 14:35:00,108.77017631116657,68.1265337316042,-143.87720149099013,0,pixel6,L1,open_sky,1,45.14720957,7.62138704,255.28845967317588,0.0,10.0,45.145,7.62,268.69790467535984,8.002505959,108.7820135483502,245.6929740657948,2,0,104.25913710676672,65.08630697427044,4.51103920439985,3.0402267573337554,-1,-4.51103920439985,-135.24103,-136.92579716765297,-136.92579716765297,-136.92579716765297,1,4.246231694060645,-136.92579716765297
2026-01-02 08:36:00,86.92777902375474,14.6966549665824,-78.66124511029506,1,Moto_g,L1,open_sky,1,45.14498223,7.617956304,231.5880815036577,0.120753636,4.968594217,45.145,7.62,160.29404978177217,21.95906302,-160.2818707180345,-1.9759338472052883,0,0,102.19153746348195,66.23246358826236,-15.263758439727212,-51.53580862167996,-1,15.263758439727212,-78.53661,-76.3746352033012,-76.3746352033012,-76.3746352033012,1,47.250171758416876,-76.3746352033012
2026-01-05 13:07:00,86.58726177440728,16.06124249404261,-82.31034483047297,1,pixel6,L1,open_sky,1,45.14289127,7.623509241,243.574253848168,0.045795335,3.93835146,45.145,7.62,361.562460532174,26.6837992,275.22083141538354,-234.480077663551,2,0,104.25913710676672,65.08630697427044,-17.671875332359434,-49.02506448022783,-1,17.671875332359434,-77.25104,-74.6719460804953,-74.6719460804953,-74.6719460804953,1,45.537073385277665,-74.6719460804953
2026-01-06 03:34:00,82.76050338086159,-7.316481652145159,-59.18951224499238,1,pixel6,L1,open_sky,1,45.14556777,7.620218813,250.954254123994,0.180372393,7.458540953,45.145,7.62,65.42393965972508,13.39346992,17.160946137501,63.133143500582456,2,0,104.25913710676672,65.08630697427044,-21.498633725905123,-72.4027886264156,-1,21.498633725905123,-76.0881,-73.42349692164123,-73.42349692164123,-73.42349692164123,1,66.39115028194038,-73.42349692164123
2026-01-05 12:37:00,81.30890027872316,4.137592749651095,-67.68013985164524,1,Moto_g,L1,open_sky,1,45.14431884,7.620474458,252.6640577715538,0.118629856,1.268904842,45.145,7.62,84.38841163191651,25.42860646,37.21053220105278,-75.74153623390667,0,0,102.19153746348195,66.23246358826236,-20.882637184758792,-62.09487083861127,-1,20.882637184758792,-75.766136,-73.49577311688483,-73.49577311688483,-73.49577311688483,1,57.380694298047,-73.49577311688483
2026-01-03 18:31:00,85.69459510098598,10.999900859415,-79.1953402866935,1,oneplus9,L1,open_sky,1,45.14322244,7.618906621,252.353897583518,0.058971726,6.675336579,45.145,7.62,215.45528395482896,38.40154676,-85.75092945517925,-197.65565380638333,1,0,103.32571179702676,64.7446866026211,-17.631116696040777,-53.7447857432061,-1,17.631116696040777,-76.44384,-74.54103887147089,-74.54103887147089,-74.54103887147089,1,49.58077039284489,-74.54103887147089
2026-01-03 12:15:00,85.34592370624199,12.350246717468275,-82.88443313734186,1,Moto_g,L1,open_sky,1,45.14720461,7.620263835,253.11209350593265,0.13124381,6.395133308,45.145,7.62,246.0131788360796,39.68860183,20.691906898536363,245.14144722982928,0,0,102.19153746348195,66.23246358826236,-16.84561375723996,-53.88221687079409,-1,16.84561375723996,-77.07658,-74.85747935507659,-74.85747935507659,-74.85747935507659,1,49.55585626285513,-74.85747935507659
2026-01-01 11:55:00,96.85170109145112,69.83125949415991,-131.312793992091,0,samsung_s21,L1,open_sky,1,45.14364922,7.621867712,259.7151572308519,0.006391404,8.781196095,45.145,7.62,209.80077260444247,34.25506907,146.4798939384803,-150.1998830132452,3,0,101.8516583725579,65.4917185700701,-4.999957281106788,4.339540924089803,-1,4.999957281106788,-130.01767,-131.80487472348167,-131.80487472348167,-131.80487472348167,1,5.3000925435828705,-131.80487472348167
2026-01-07 21:53:00,85.4037892795055,5.135694507360221,-71.53568172889695,1,pixel6,L1,open_sky,1,45.14611668,7.620453504,252.80047038147853,0.080524323,6.722412613,45.145,7.62,129.16269233635407,19.10397094,35.56716336389306,124.16915068494993,2,0,104.25913710676672,65.08630697427044,-18.855347827261213,-59.95061246691022,-1,18.855347827261213,-76.54095,-73.90964423135881,-73.90964423135881,-73.90964423135881,1,55.157146862752384,-73.90964423135881
2026-01-03 18:37:00,80.40255655107809,2.4251862742586034,-66.8828210258493,1,xiaomi_11,L1,open_sky,1,45.14464271,7.621050932,266.7200055793563,0.174841442,7.385748505,45.145,7.62,91.4972849461488,1.2430406,82.42191938401255,-39.72883534124908,4,0,104.28617306689672,64.67156775562778,-23.88361651581863,-62.24638148136917,-1,23.88361651581863,-76.114395,-73.6369817899825,-73.6369817899825,-73.6369817899825,1,58.121107142845865,-73.6369817899825
2026-01-06 17:36:00,83.1213980216635,5.684272536113611,-73.59428561398342,1,oneplus9,L1,open_sky,1,45.14672744,7.619779956,245.85866630318804,0.066334864,5.580301528,45.145,7.62,192.85624801138567,53.62745665,-17.257490331357545,192.0825640824596,1,0,103.32571179702676,64.7446866026211,-20.20431377536326,-59.06041406650749,-1,20.20431377536326,-75.651405,-73.70392911976069,-73.70392911976069,-73.70392911976069,1,54.642529703779466,-73.70392911976069
2026-01-03 16:12:00,80.67842053114526,5.86119351418813,-76.09865516434105,1,Moto_g,L1,open_sky,1,45.14606267,7.62161669,263.41889599720594,0.121998605,10.0,45.145,7.62,173.3177707021684,33.54630194,126.79287798725537,118.16351269693362,0,0,102.19153746348195,66.23246358826236,-21.513116932336686,-60.37127007407423,-1,21.513116932336686,-75.720566,-73.44841996915298,-73.44841996915298,-73.44841996915298,1,56.02561485407857,-73.44841996915298
2026-01-04 09:36:00,105.18492673680932,61.54352699778797,-139.52355374130366,0,oneplus9,L1,open_sky,1,45.14304093,7.622995826,249.2200834324608,0.099643898,8.153364605,45.145,7.62,320.4021343602437,22.44128343,234.95500095204625,-217.8386449421305,1,0,103.32571179702676,64.7446866026211,1.8592149397825608,-3.20115960483313,-1,-1.8592149397825608,-134.73764,-136.12126650366912,-136.12126650366912,-136.12126650366912,1,3.155501994544947,-136.12126650366912
2026-01-06 19:52:00,87.2054997371437,12.358790093231953,-80.02046885895811,1,oneplus9,L1,open_sky,1,45.14474855,7.616606811,260.1299851614897,0.095284314,5.554700367,45.145,7.62,267.58395235859075,8.36578984,-266.11916871190994,-27.95996430481599,1,0,103.32571179702676,64.7446866026211,-16.12021205988306,-52.38589650938915,-1,16.12021205988306,-77.41597,-75.56797441778212,-75.56797441778212,-75.56797441778212,1,48.13403460534472,-75.56797441778212
2026-01-05 16:15:00,104.95826492960512,64.76301508227202,-138.70552451992614,0,xiaomi_11,L1,open_sky,1,45.14375561,7.617030322,256.19997872513653,0.086008858,0.0,45.145,7.62,270.90703260867843,31.91715159,-232.90427992723764,-138.36985476762808,4,0,104.28617306689672,64.67156775562778,0.6720918627083989,0.09144732664424282,-1,-0.6720918627083989,-134.11214,-135.3277494995191,-135.3277494995191,-135.3277494995191,0,0.49382310400461504,
2026-01-05 02:02:00,99.74822943504816,64.69300188035645,-132.777949414631,0,Moto_g,L1,open_sky,1,45.14612936,7.621384846,245.7934914678931,0.191579815,8.833338777,45.145,7.62,166.03081287144332,55.86366231,108.60994371780276,125.57910235532002,0,0,102.19153746348195,66.23246358826236,-2.4433080284337905,-1.5394617079059145,-1,2.4433080284337905,-134.20023,-134.21588282023038,-134.21588282023038,-134.21588282023038,0,2.240099400309374,
2026-01-07 18:44:00,79.24776173729468,6.333457452773612,-68.64076414722658,1,samsung_s21,L1,open_sky,1,45.14524589,7.619066414,243.789769673315,0.088337466,1.992651721,45.145,7.62,78.15726574602598,15.33387518,-73.21877155712191,27.34172051208412,3,0,101.8516583725579,65.4917185700701,-22.603896635263226,-59.15826111729649,-1,22.603896635263226,-75.07879,-72.95141029946552,-72.95141029946552,-72.95141029946552,1,55.21722257227544,-72.95141029946552
2026-01-05 07:36:00,86.48638025090608,4.390288954293792,-73.52546841270977,1,oneplus9,L1,open_sky,1,45.14417614,7.618342914,253.3407060365608,0.09551571,4.311714203,45.145,7.62,159.00342338257488,44.09601177,-129.96103335358728,-91.609052265844,1,0,103.32571179702676,64.7446866026211,-16.839331546120675,-60.35439764832731,-1,16.839331546120675,-76.566666,-74.67078902929715,-74.67078902929715,-74.67078902929715,1,55.164447873461846,-74.67078902929715
2026-01-01 12:53:00,86.98374902346629,13.90612828650297,-83.61617628961089,1,pixel6,L1,open_sky,1,45.14412006,7.617567165,268.16288860508274,0.12801226,2.643768597,45.145,7.62,214.4263474183257,40.82945218,-190.801051109521,-97.84486375209708,2,0,104.25913710676672,65.08630697427044,-17.275388083300427,-51.18017868776747,-1,17.275388083300427,-77.36699,-74.79642324898862,-74.79642324898862,-74.79642324898862,1,47.30676892193486,-74.79642324898862
2026-01-01 20:05:00,103.96173657985864,67.55528468510833,-131.09673312262117,0,xiaomi_11,L1,open_sky,1,45.14299556,7.620534194,253.5298660418644,0.04280852,0.0,45.145,7.62,226.78692984900985,18.68721903,41.89547449637926,-222.883558763456,4,0,104.28617306689672,64.67156775562778,-0.3244364870380849,2.8837169294805562,-1,0.3244364870380849,-133.94398,-135.14889051722548,-135.14889051722548,-135.14889051722548,0,2.581173744708697,
2026-01-05 06:25:00,84.26463890608669,15.20185584584682,-80.11712092778377,1,Moto_g,L1,open_sky,1,45.14351517,7.618839227,259.59662355833314,0.085633265,2.766852461,45.145,7.62,188.54040848402667,7.024730499,-91.03646918085514,-165.10556292992325,0,0,102.19153746348195,66.23246358826236,-17.926898557395262,-51.03060774241554,-1,17.926898557395262,-76.64337,-74.40732715662311,-74.40732715662311,-74.40732715662311,1,47.30568734963875,-74.40732715662311
2026-01-04 00:44:00,85.97822437018584,16.194756978944156,-78.7203296154789,1,Moto_g,L1,open_sky,1,45.14612874,7.620047206,267.01699094627503,0.104420277,2.897038723,45.145,7.62,125.56475328572552,26.6673901,3.702246316994104,125.5101615006268,0,0,102.19153746348195,66.23246358826236,-16.213313093296108,-50.03770660931821,-1,16.213313093296108,-77.73671,-75.54343802032001,-75.54343802032001,-75.54343802032001,1,46.12345844746275,-75.54343802032001
2026-01-05 14:57:00,106.5406351414323,62.6495045692767,-134.7802635560006,0,oneplus9,L1,open_sky,1,45.14558702,7.623440096,256.63525719663386,0.107480292,3.798130016,45.145,7.62,277.58168325426254,36.06027387,269.7979652206528,65.27364583861657,1,0,103.32571179702676,64.7446866026211,3.2149233444055483,-2.0951820333444005,-1,-3.2149233444055483,-134.88478,-136.276702340916,-136.276702340916,-136.276702340916,0,2.9859161110305545,
2026-01-07 16:54:00,84.63837749186554,4.673845979064936,-71.55348630359991,1,Moto_g,L1,open_sky,1,45.14425677,7.621931943,252.65858121348447,0.171993211,6.875003679,45.145,7.62,172.5903970064198,39.73256908,151.5173676322343,-82.6434053305644,0,0,102.19153746348195,66.23246358826236,-17.55315997161641,-61.55861760919743,-1,17.55315997161641,-76.459465,-74.21622593009097,-74.21622593009097,-74.21622593009097,1,56.326319342543414,-74.21622593009097
2026-01-04 17:58:00,103.18537825637743,57.42318750507002,-140.03401964270134,0,Moto_g,L1,open_sky,1,45.1467703,7.622215687,253.65264349101824,0.103127409,3.676573303,45.145,7.62,262.5748192837816,2.733876677,173.77068668016958,196.8483786385169,0,0,102.19153746348195,66.23246358826236,0.9938407928954831,-8.809276083192344,-1,-0.9938407928954831,-135.33318,-135.3931551677752,-135.3931551677752,-135.3931551677752,1,7.885238115060401,-135.3931551677752
2026-01-04 20:21:00,87.71352986208633,10.614069323768442,-77.33043973791492,1,xiaomi_11,L1,open_sky,1,45.14493059,7.617157584,235.24064460404423,0.089509612,0.0,45.145,7.62,223.05701218533423,49.16906466,-222.9234454825005,-7.718039858601625,4,0,104.28617306689672,64.67156775562778,-16.57264320481039,-54.05749843185934,-1,16.57264320481039,-77.71609,-75.34066228752218,-75.34066228752218,-75.34066228752218,1,49.659084917416976,-75.34066228752218
2026-01-05 19:22:00,84.9890061571481,9.219716633028742,-74.90112168736175,1,pixel6,L1,open_sky,1,45.14655227,7.618669417,238.7995674106044,0.070279964,0.0,45.145,7.62,201.6981323550216,38.24562365,-104.35423486933844,172.60454878229243,2,0,104.25913710676672,65.08630697427044,-19.27013094961862,-55.866590341241704,-1,19.27013094961862,-76.52067,-73.88787424097487,-73.88787424097487,-73.88787424097487,1,51.71849115127926,-73.88787424097487
2026-01-01 03:53:00,87.02215772822551,12.44644255858698,-83.35465786278685,1,Moto_g,L1,open_sky,1,45.14648294,7.617022332,259.19410641012746,0.121341069,0.196390406,45.145,7.62,285.8796649269015,26.82011834,-233.5309152717024,164.8954045177683,0,0,102.19153746348195,66.23246358826236,-15.169379735256442,-53.78602102967538,-1,15.169379735256442,-78.44395,-76.27834333449974,-76.27834333449974,-76.27834333449974,1,49.187106478001404,-76.27834333449974
2026-01-06 12:47:00,88.281111608789,16.333185347096293,-83.10777904362004,1,xiaomi_11,L1,open_sky,1,45.14683246,7.623515089,245.2186006205099,0.046111834,3.893486583,45.145,7.62,342.808130962466,38.97434838,275.6794751568834,203.7602552786106,4,0,104.28617306689672,64.67156775562778,-16.00506145810772,-48.33838240853149,-1,16.00506145810772,-78.49408,-76.16819345818583,-76.16819345818583,-76.16819345818583,1,44.62091237894569,-76.16819345818583
2026-01-03 02:23:00,84.5768062757975,6.929021041175556,-76.35158895856092,1,Moto_g,L1,open_sky,1,45.14684174,7.621359083,247.3321665499581,0.08829531,0.0,45.145,7.62,230.87036665078352,34.30230005,106.58941726215085,204.7921441979216,0,0,102.19153746348195,66.23246358826236,-17.614731187684455,-59.3034425470868,-1,17.614731187684455,-76.50322,-74.26169224555092,-74.26169224555092,-74.26169224555092,1,54.38041860200992,-74.26169224555092
2026-01-01 01:02:00,103.60191551115348,62.43389540798719,-137.25909601668377,0,Moto_g,L1,open_sky,1,45.14594878,7.616367235,247.59238263128844,0.051439731,6.135194636,45.145,7.62,303.8140959930402,38.13817669,-284.9085040431109,105.49952250121758,0,0,102.19153746348195,66.23246358826236,1.4103780476715286,-3.7985681802751756,-1,-1.4103780476715286,-135.48868,-135.55474094662515,-135.55474094662515,-135.55474094662515,1,3.536807570734253,-135.55474094662515
2026-01-06 04:58:00,82.5116216981014,3.95470256149576,-71.66113032421767,1,pixel6,L1,open_sky,1,45.14631683,7.619802822,252.41261320224524,0.123685606,2.594121356,45.145,7.62,147.2391490748076,15.63822397,-15.464168205309887,146.4248152533965,2,0,104.25913710676672,65.08630697427044,-21.747515408665322,-61.131604412774685,-1,21.747515408665322,-76.13043,-73.46894525747285,-73.46894525747285,-73.46894525747285,1,56.72385509729196,-73.46894525747285
2026-01-03 20:12:00,99.96211101857614,60.43996311305966,-126.6462289085203,0,xiaomi_11,L1,open_sky,1,45.14646059,7.618206681,243.37028063543653,0.095412039,4.881685663,45.145,7.62,214.8446236474696,13.36843405,-140.64544047360027,162.41019790705823,4,0,104.28617306689672,64.67156775562778,-4.3240620483205845,-4.231604642568115,-1,4.3240620483205845,-130.99884,-132.01621277226744,-132.01621277226744,-132.01621277226744,1,4.9037093573748125,-132.01621277226744
2026-01-05 11:59:00,83.63774972913592,8.079705427239878,-76.38278278932778,1,oneplus9,L1,open_sky,1,45.14328154,7.620288142,247.89730166729348,0.145190043,8.658398385,45.145,7.62,192.41566593954968,28.24377281,22.598242983479462,-191.08403364232188,1,0,103.32571179702676,64.7446866026211,-19.687962067890837,-56.66498117538122,-1,19.687962067890837,-75.76697,-73.82600661777884,-73.82600661777884,-73.82600661777884,1,52.48556715872141,-73.82600661777884
2026-01-01 13:45:00,103.05536705315944,62.55349640288125,-142.5196975405562,0,oneplus9,L1,open_sky,1,45.14396723,7.61756765,269.5999002046487,0.056408559,2.473967266,45.145,7.62,222.66224159604093,23.14542825,-190.7630137951044,-114.8387843909126,1,0,103.32571179702676,64.7446866026211,-0.27034474386731233,-2.19119019973985,-1,0.27034474386731233,-134.32526,-135.6856335121277,-135.6856335121277,-135.6856335121277,0,1.962950716664852,
2026-01-06 09:37:00,97.8202764051129,63.52498069585788,-127.51613929851288,0,Moto_g,L1,open_sky,1,45.14294196,7.616650515,241.8172087397737,0.123629276,10.0,45.145,7.62,348.3909587499897,8.393958279,-262.6915753330954,-228.84360683172628,0,0,102.19153746348195,66.23246358826236,-4.371261058369043,-2.707482892404485,-1,4.371261058369043,-132.2983,-132.2395449333938,-132.2395449333938,-132.2395449333938,1,3.982326276074313,-132.2395449333938
2026-01-02 06:30:00,104.35138800076318,60.18605506579511,-133.4415432905164,0,xiaomi_11,L1,open_sky,1,45.14338727,7.618655842,254.6418103286653,0.053906189,10.0,45.145,7.62,208.0179225578161,33.8381815,-105.41888753543162,-179.32739404804167,4,0,104.28617306689672,64.67156775562778,0.06521493386645716,-4.485512689832667,-1,-0.06521493386645716,-133.89629,-135.0981542941175,-135.0981542941175,-135.0981542941175,1,3.9985072211588233,-135.0981542941175
2026-01-07 06:15:00,103.25637624726788,57.85025758759287,-138.47317092750546,0,oneplus9,L1,open_sky,1,45.14646781,7.618447492,253.9508307041408,0.112499489,5.52622299,45.145,7.62,203.6266335928763,31.91317328,-121.75924723870725,163.21302527749083,1,0,103.32571179702676,64.7446866026211,-0.06933554975887546,-6.89442901502823,-1,0.06933554975887546,-134.27303,-135.63045806144885,-135.63045806144885,-135.63045806144885,1,6.1456564372381175,-135.63045806144885
2026-01-07 17:13:00,102.88567402511526,59.13540955772492,-132.86148365551026,0,Moto_g,L1,open_sky,1,45.1473509,7.621620936,240.79029637840745,0.102636136,3.855713542,45.145,7.62,290.680601498352,10.54944203,127.1258809500964,261.408153048266,0,0,102.19153746348195,66.23246358826236,0.6941365616333144,-7.097054030537443,-1,-0.6941365616333144,-135.29599,-135.3545147455343,-135.3545147455343,-135.3545147455343,1,6.346031609369921,-135.3545147455343
2026-01-01 21:30:00,85.39550152755973,3.046636200698961,-72.75358010018205,1,oneplus9,L1,open_sky,1,45.14592039,7.619795624,258.59774096282814,0.127668493,5.105833123,45.145,7.62,103.590283398305,42.88927995,-16.02868900750538,102.34269853410072,1,0,103.32571179702676,64.7446866026211,-17.930210269467025,-61.69805040192214,-1,17.930210269467025,-76.09736,-74.17502398436474,-74.17502398436474,-74.17502398436474,1,56.50960228312614,-74.17502398436474
2026-01-07 16:37:00,100.0589409652073,61.558374766556646,-134.98649797361136,0,oneplus9,L1,open_sky,1,45.14703149,7.618416023,244.9132287525616,0.084963264,9.503849192,45.145,7.62,257.7970782003207,61.41190157,-124.2272807376052,225.89138152918204,1,0,103.32571179702676,64.7446866026211,-3.266770831819457,-3.186311836064455,-1,3.266770831819457,-132.66464,-133.9313991278514,-133.9313991278514,-133.9313991278514,1,3.6974178855947737,-133.9313991278514
2026-01-04 08:48:00,104.41656576103168,61.584463266178325,-133.68871530862765,0,pixel6,L1,open_sky,1,45.14405999,7.620517585,245.25741855796548,0.091192027,7.93349309,45.145,7.62,112.129922911291,30.30971569,40.592872939792,-104.52434299523708,2,0,104.25913710676672,65.08630697427044,0.15742865426496166,-3.5018437080921174,-1,-0.15742865426496166,-134.67865,-136.32206897683986,-136.32206897683986,-136.32206897683986,1,3.123504209448231,-136.32206897683986
