timestamp_iso,timestamp,AGC,CN0,RSSI,jammed,device,band,env,is_synth
2025-07-30T08:46:24Z,2025-07-30T08:46:24Z,-12.28665609,39.72727273,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:46:25Z,2025-07-30T08:46:25Z,-12.28665609,39.72727273,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:46:26Z,2025-07-30T08:46:26Z,-12.28665609,40.46296296,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:46:27Z,2025-07-30T08:46:27Z,-12.28665609,43.7,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:46:28Z,2025-07-30T08:46:28Z,-12.28665609,43.78,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:46:29Z,2025-07-30T08:46:29Z,-12.28665609,43.88,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:46:30Z,2025-07-30T08:46:30Z,-12.28665609,43.8,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:46:31Z,2025-07-30T08:46:31Z,-12.28665609,43.84,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:46:32Z,2025-07-30T08:46:32Z,-12.28665609,44,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:46:33Z,2025-07-30T08:46:33Z,-12.28665609,44,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:46:34Z,2025-07-30T08:46:34Z,-12.28665609,43.96,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:46:35Z,2025-07-30T08:46:35Z,-12.28665609,43.92,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:46:36Z,2025-07-30T08:46:36Z,-12.28665609,43.95,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:46:37Z,2025-07-30T08:46:37Z,-12.28665609,44,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:46:38Z,2025-07-30T08:46:38Z,-12.28665609,43.92,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:46:39Z,2025-07-30T08:46:39Z,-12.28665609,43.9,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:46:40Z,2025-07-30T08:46:40Z,-12.28665609,43.88,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:46:41Z,2025-07-30T08:46:41Z,-12.28665609,43.8,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:46:42Z,2025-07-30T08:46:42Z,-12.28665609,43.8,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:46:43Z,2025-07-30T08:46:43Z,-12.28665609,43.8,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:46:44Z,2025-07-30T08:46:44Z,-12.28665609,43.9,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:46:45Z,2025-07-30T08:46:45Z,-12.28665609,43.9,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:46:46Z,2025-07-30T08:46:46Z,-12.28665609,43.96666667,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:46:47Z,2025-07-30T08:46:47Z,-12.28665609,44,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:46:48Z,2025-07-30T08:46:48Z,-12.28665609,43.95,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:46:49Z,2025-07-30T08:46:49Z,-12.28665609,43.825,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:46:50Z,2025-07-30T08:46:50Z,-12.28665609,43.81666667,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:46:51Z,2025-07-30T08:46:51Z,-12.28665609,43.85,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:46:52Z,2025-07-30T08:46:52Z,-12.28665609,43.9,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:46:53Z,2025-07-30T08:46:53Z,-12.28665609,43.86,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:46:54Z,2025-07-30T08:46:54Z,-12.28665609,43.78,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:46:55Z,2025-07-30T08:46:55Z,-12.28665609,43.66,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:46:56Z,2025-07-30T08:46:56Z,-12.28665609,43.7,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:46:57Z,2025-07-30T08:46:57Z,-12.28665609,43.6,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:46:58Z,2025-07-30T08:46:58Z,-12.28665609,43.62,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:46:59Z,2025-07-30T08:46:59Z,-12.28665609,43.66,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:00Z,2025-07-30T08:47:00Z,-12.28665609,43.7,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:01Z,2025-07-30T08:47:01Z,-12.28665609,43.66,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:02Z,2025-07-30T08:47:02Z,-12.28665609,43.66,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:03Z,2025-07-30T08:47:03Z,-12.28665609,43.74,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:04Z,2025-07-30T08:47:04Z,-12.28665609,43.82,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:05Z,2025-07-30T08:47:05Z,-12.28665609,43.84,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:06Z,2025-07-30T08:47:06Z,-12.28665609,43.9,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:07Z,2025-07-30T08:47:07Z,-12.28665609,43.925,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:08Z,2025-07-30T08:47:08Z,-12.28665609,44,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:09Z,2025-07-30T08:47:09Z,-12.28665609,44,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:10Z,2025-07-30T08:47:10Z,-12.28665609,44.05,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:11Z,2025-07-30T08:47:11Z,-12.28665609,44.1,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:12Z,2025-07-30T08:47:12Z,-12.28665609,44.1,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:13Z,2025-07-30T08:47:13Z,-12.28665609,44.1,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:14Z,2025-07-30T08:47:14Z,-12.28665609,44.12,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:15Z,2025-07-30T08:47:15Z,-12.28665609,44.08,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:16Z,2025-07-30T08:47:16Z,-12.28665609,44.08,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:17Z,2025-07-30T08:47:17Z,-12.28665609,43.94,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:18Z,2025-07-30T08:47:18Z,-12.28665609,43.9,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:19Z,2025-07-30T08:47:19Z,-12.28665609,43.9,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:20Z,2025-07-30T08:47:20Z,-12.28665609,43.9,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:21Z,2025-07-30T08:47:21Z,-12.28665609,43.8,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:22Z,2025-07-30T08:47:22Z,-12.28665609,43.76666667,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:23Z,2025-07-30T08:47:23Z,-12.28665609,43.7,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:24Z,2025-07-30T08:47:24Z,-12.28665609,43.7,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:25Z,2025-07-30T08:47:25Z,-12.28665609,43.725,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:26Z,2025-07-30T08:47:26Z,-12.28665609,43.8,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:27Z,2025-07-30T08:47:27Z,-12.28665609,43.8,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:28Z,2025-07-30T08:47:28Z,-12.28665609,43.84,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:29Z,2025-07-30T08:47:29Z,-12.28665609,43.74,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:30Z,2025-07-30T08:47:30Z,-12.28665609,43.68333333,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:31Z,2025-07-30T08:47:31Z,-12.28665609,43.68,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:32Z,2025-07-30T08:47:32Z,-12.28665609,43.66,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:33Z,2025-07-30T08:47:33Z,-12.28665609,43.62,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:34Z,2025-07-30T08:47:34Z,-12.28665609,43.54,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:35Z,2025-07-30T08:47:35Z,-12.28665609,43.48,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:36Z,2025-07-30T08:47:36Z,-12.28665609,43.6,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:37Z,2025-07-30T08:47:37Z,-12.28665609,43.6,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:38Z,2025-07-30T08:47:38Z,-12.28665609,43.58333333,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:39Z,2025-07-30T08:47:39Z,-12.28665609,43.58,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:40Z,2025-07-30T08:47:40Z,-12.28665609,43.46,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:41Z,2025-07-30T08:47:41Z,-12.28665609,41.75,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:42Z,2025-07-30T08:47:42Z,-12.28665609,39.54545455,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:43Z,2025-07-30T08:47:43Z,-12.28665609,39.54545455,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:44Z,2025-07-30T08:47:44Z,-12.28665609,38.19298246,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:45Z,2025-07-30T08:47:45Z,-12.28665609,39.58181818,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:46Z,2025-07-30T08:47:46Z,-12.28665609,38.98484848,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:47Z,2025-07-30T08:47:47Z,-12.28665609,38.36363636,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:48Z,2025-07-30T08:47:48Z,-12.28665609,40.04918033,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:49Z,2025-07-30T08:47:49Z,-12.28665609,40.65,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:50Z,2025-07-30T08:47:50Z,-12.28665609,40.8,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:51Z,2025-07-30T08:47:51Z,-12.28665609,40.8,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:52Z,2025-07-30T08:47:52Z,-12.28665609,40.91666667,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:53Z,2025-07-30T08:47:53Z,-12.28665609,41,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:54Z,2025-07-30T08:47:54Z,-12.28665609,41.08333333,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:55Z,2025-07-30T08:47:55Z,-12.28665609,41.4,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:56Z,2025-07-30T08:47:56Z,-12.28665609,41.66666667,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:57Z,2025-07-30T08:47:57Z,-12.28665609,41.6,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:58Z,2025-07-30T08:47:58Z,-12.28665609,41.6,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:47:59Z,2025-07-30T08:47:59Z,-12.28665609,41.68,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:00Z,2025-07-30T08:48:00Z,-12.28665609,41.7,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:01Z,2025-07-30T08:48:01Z,-12.28665609,41.56,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:02Z,2025-07-30T08:48:02Z,-12.28665609,41.51666667,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:03Z,2025-07-30T08:48:03Z,-12.28665609,41.525,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:04Z,2025-07-30T08:48:04Z,-12.28665609,41.4,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:05Z,2025-07-30T08:48:05Z,-12.28665609,41.4,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:06Z,2025-07-30T08:48:06Z,-12.28665609,41.45,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:07Z,2025-07-30T08:48:07Z,-12.28665609,41.5,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:08Z,2025-07-30T08:48:08Z,-12.28665609,41.48,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:09Z,2025-07-30T08:48:09Z,-12.28665609,41.48,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:10Z,2025-07-30T08:48:10Z,-12.28665609,41.56,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:11Z,2025-07-30T08:48:11Z,-12.28665609,41.58,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:12Z,2025-07-30T08:48:12Z,-12.28665609,41.48,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:13Z,2025-07-30T08:48:13Z,-12.28665609,41.52,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:14Z,2025-07-30T08:48:14Z,-12.28665609,41.43333333,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:15Z,2025-07-30T08:48:15Z,-12.28665609,41.3,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:16Z,2025-07-30T08:48:16Z,-12.28665609,41.28333333,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:17Z,2025-07-30T08:48:17Z,-12.28665609,41.3,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:18Z,2025-07-30T08:48:18Z,-12.28665609,41.18333333,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:19Z,2025-07-30T08:48:19Z,-12.28665609,41.15,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:20Z,2025-07-30T08:48:20Z,-12.28665609,41.21666667,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:21Z,2025-07-30T08:48:21Z,-12.28665609,41.28,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:22Z,2025-07-30T08:48:22Z,-12.28665609,41.36666667,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:23Z,2025-07-30T08:48:23Z,-12.28665609,41.34,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:24Z,2025-07-30T08:48:24Z,-12.28665609,41.38,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:25Z,2025-07-30T08:48:25Z,-12.28665609,41.4,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:26Z,2025-07-30T08:48:26Z,-12.28665609,41.4,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:27Z,2025-07-30T08:48:27Z,-12.28665609,41.44,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:28Z,2025-07-30T08:48:28Z,-12.28665609,41.42,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:29Z,2025-07-30T08:48:29Z,-12.28665609,41.4,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:30Z,2025-07-30T08:48:30Z,-12.28665609,41.4,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:31Z,2025-07-30T08:48:31Z,-12.28665609,41.4,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:32Z,2025-07-30T08:48:32Z,-12.28665609,41.4,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:33Z,2025-07-30T08:48:33Z,-12.28665609,41.32,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:34Z,2025-07-30T08:48:34Z,-12.28665609,41.32,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:35Z,2025-07-30T08:48:35Z,-12.28665609,41.3,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:36Z,2025-07-30T08:48:36Z,-12.28665609,41.3,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:37Z,2025-07-30T08:48:37Z,-12.28665609,41.44,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:38Z,2025-07-30T08:48:38Z,-12.28665609,41.48,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:39Z,2025-07-30T08:48:39Z,-12.28665609,41.46,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:40Z,2025-07-30T08:48:40Z,-12.28665609,41.42,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:41Z,2025-07-30T08:48:41Z,-12.28665609,41.22,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:42Z,2025-07-30T08:48:42Z,-12.28665609,41.3,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:43Z,2025-07-30T08:48:43Z,-12.28665609,41.22,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:44Z,2025-07-30T08:48:44Z,-12.28665609,41.12,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:45Z,2025-07-30T08:48:45Z,-12.28665609,41.2,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:46Z,2025-07-30T08:48:46Z,-12.28665609,41.24,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:47Z,2025-07-30T08:48:47Z,-12.28665609,41.48,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:48Z,2025-07-30T08:48:48Z,-12.28665609,41.5,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:49Z,2025-07-30T08:48:49Z,-12.28665609,41.48,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:50Z,2025-07-30T08:48:50Z,-12.28665609,41.42,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:51Z,2025-07-30T08:48:51Z,-12.28665609,41.48,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:52Z,2025-07-30T08:48:52Z,-12.28665609,41.43333333,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:53Z,2025-07-30T08:48:53Z,-12.28665609,41.4,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:54Z,2025-07-30T08:48:54Z,-12.28665609,41.45,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:55Z,2025-07-30T08:48:55Z,-12.28665609,41.4,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:56Z,2025-07-30T08:48:56Z,-12.28665609,41.44,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:57Z,2025-07-30T08:48:57Z,-12.28665609,41.4,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:58Z,2025-07-30T08:48:58Z,-12.28665609,41.4,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:48:59Z,2025-07-30T08:48:59Z,-12.28665609,41.38,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:49:00Z,2025-07-30T08:49:00Z,-12.28665609,41.4,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:49:01Z,2025-07-30T08:49:01Z,-12.28665609,41.4,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:49:02Z,2025-07-30T08:49:02Z,-12.28665609,41.5,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:49:03Z,2025-07-30T08:49:03Z,-12.28665609,41.4,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:49:04Z,2025-07-30T08:49:04Z,-12.28665609,41.38,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:49:05Z,2025-07-30T08:49:05Z,-12.28665609,41.32,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:49:06Z,2025-07-30T08:49:06Z,-12.28665609,41.3,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:49:07Z,2025-07-30T08:49:07Z,-12.28665609,41.42,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:49:08Z,2025-07-30T08:49:08Z,-12.28665609,41.4,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:49:09Z,2025-07-30T08:49:09Z,-12.28665609,41.4,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:49:10Z,2025-07-30T08:49:10Z,-12.28665609,41.4,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:49:11Z,2025-07-30T08:49:11Z,-12.28665609,41.4,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:49:12Z,2025-07-30T08:49:12Z,-12.28665609,41.4,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:49:13Z,2025-07-30T08:49:13Z,-12.28665609,41.44,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:49:14Z,2025-07-30T08:49:14Z,-12.28665609,41.42,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:49:15Z,2025-07-30T08:49:15Z,-12.28665609,41.48,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:49:16Z,2025-07-30T08:49:16Z,-12.28665609,41.48333333,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:49:17Z,2025-07-30T08:49:17Z,-12.28665609,41.4,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:49:18Z,2025-07-30T08:49:18Z,-12.28665609,41.45,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:49:19Z,2025-07-30T08:49:19Z,-12.28665609,41.32,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:49:20Z,2025-07-30T08:49:20Z,-12.28665609,40.38,-85,0,ublox_wired,L1,lab_wired,0
2025-07-30T08:49:21Z,2025-07-30T08:49:21Z,-13.1436943,38.34,-80,1,ublox_wired,L1,lab_wired,0
2025-07-30T08:49:22Z,2025-07-30T08:49:22Z,-13.1436943,39,-80,1,ublox_wired,L1,lab_wired,0
2025-07-30T08:49:23Z,2025-07-30T08:49:23Z,-13.1436943,38.94,-80,1,ublox_wired,L1,lab_wired,0
2025-07-30T08:49:24Z,2025-07-30T08:49:24Z,-13.1436943,39.04,-80,1,ublox_wired,L1,lab_wired,0
2025-07-30T08:49:25Z,2025-07-30T08:49:25Z,-13.1436943,39.1,-80,1,ublox_wired,L1,lab_wired,0
2025-07-30T08:49:26Z,2025-07-30T08:49:26Z,-13.1436943,39.15,-80,1,ublox_wired,L1,lab_wired,0
2025-07-30T08:49:27Z,2025-07-30T08:49:27Z,-13.1436943,39.1,-80,1,ublox_wired,L1,lab_wired,0
2025-07-30T08:49:28Z,2025-07-30T08:49:28Z,-13.1436943,39.08333333,-80,1,ublox_wired,L1,lab_wired,0
2025-07-30T08:49:29Z,2025-07-30T08:49:29Z,-13.1436943,39.175,-80,1,ublox_wired,L1,lab_wired,0
2025-07-30T08:49:30Z,2025-07-30T08:49:30Z,-13.1436943,39.3,-80,1,ublox_wired,L1,lab_wired,0
2025-07-30T08:49:31Z,2025-07-30T08:49:31Z,-13.1436943,39.45,-80,1,ublox_wired,L1,lab_wired,0
2025-07-30T08:49:32Z,2025-07-30T08:49:32Z,-13.1436943,39.96666667,-80,1,ublox_wired,L1,lab_wired,0
2025-07-30T08:49:33Z,2025-07-30T08:49:33Z,-13.1436943,39.975,-80,1,ublox_wired,L1,lab_wired,0
2025-07-30T08:49:34Z,2025-07-30T08:49:34Z,-13.1436943,39.9,-80,1,ublox_wired,L1,lab_wired,0
2025-07-30T08:49:35Z,2025-07-30T08:49:35Z,-13.1436943,39.9,-80,1,ublox_wired,L1,lab_wired,0
2025-07-30T08:49:36Z,2025-07-30T08:49:36Z,-13.1436943,39.85,-80,1,ublox_wired,L1,lab_wired,0
2025-07-30T08:49:37Z,2025-07-30T08:49:37Z,-13.1436943,39.75,-80,1,ublox_wired,L1,lab_wired,0
2025-07-30T08:49:38Z,2025-07-30T08:49:38Z,-13.1436943,39.75,-80,1,ublox_wired,L1,lab_wired,0
2025-07-30T08:49:39Z,2025-07-30T08:49:39Z,-13.1436943,39.75,-80,1,ublox_wired,L1,lab_wired,0
2025-07-30T08:49:40Z,2025-07-30T08:49:40Z,-13.1436943,39.7,-80,1,ublox_wired,L1,lab_wired,0
2025-07-30T08:49:41Z,2025-07-30T08:49:41Z,-13.1436943,39.75,-80,1,ublox_wired,L1,lab_wired,0
2025-07-30T08:49:42Z,2025-07-30T08:49:42Z,-13.1436943,39.84285714,-80,1,ublox_wired,L1,lab_wired,0
