timestamp,AGC,CN0,RSSI,jammed,device,band,env,is_synth,lat,lon,h_m,building_density,local_signal_variance,jammer_lat,jammer_lon,dist_to_jammer,Elevation,x_enu,y_enu
2026-01-03 18:37:00,80.40255655107809,2.4251862742586034,-67.18702071732399,1,xiaomi_11,L1,open_sky,1,45.14464271,7.621050932,266.7200055793563,0.174841442,7.385748505,45.145,7.62,91.4972849461488,1.2430406,82.42191938401255,-39.72883534124908
2026-01-06 17:36:00,83.1213980216635,5.684272536113611,-73.86719789089199,1,oneplus9,L1,open_sky,1,45.14672744,7.619779956,245.85866630318804,0.066334864,5.580301528,45.145,7.62,192.85624801138567,53.62745665,-17.257490331357545,192.0825640824596
2026-01-03 16:12:00,80.67842053114526,5.86119351418813,-75.8988789947906,1,Moto_g,L1,open_sky,1,45.14606267,7.62161669,263.41889599720594,0.121998605,10.0,45.145,7.62,173.3177707021684,33.54630194,126.79287798725537,118.16351269693362
2026-01-04 09:36:00,105.18492673680932,61.54352699778797,-139.52355374130366,0,oneplus9,L1,open_sky,1,45.14304093,7.622995826,249.2200834324608,0.099643898,8.153364605,45.145,7.62,320.4021343602437,22.44128343,234.95500095204625,-217.8386449421305
2026-01-06 19:52:00,87.2054997371437,12.358790093231953,-79.80073115431446,1,oneplus9,L1,open_sky,1,45.14474855,7.616606811,260.1299851614897,0.095284314,5.554700367,45.145,7.62,267.58395235859075,8.36578984,-266.11916871190994,-27.95996430481599
2026-01-05 16:15:00,104.95826492960512,64.76301508227202,-138.70552451992614,0,xiaomi_11,L1,open_sky,1,45.14375561,7.617030322,256.19997872513653,0.086008858,0.0,45.145,7.62,270.90703260867843,31.91715159,-232.90427992723764,-138.36985476762808
2026-01-05 02:02:00,99.74822943504816,64.69300188035645,-132.777949414631,0,Moto_g,L1,open_sky,1,45.14612936,7.621384846,245.7934914678931,0.191579815,8.833338777,45.145,7.62,166.03081287144332,55.86366231,108.60994371780276,125.57910235532002
2026-01-07 18:44:00,79.24776173729468,6.333457452773612,-68.51425859512332,1,samsung_s21,L1,open_sky,1,45.14524589,7.619066414,243.789769673315,0.088337466,1.992651721,45.145,7.62,78.15726574602598,15.33387518,-73.21877155712191,27.34172051208412
2026-01-05 07:36:00,86.48638025090608,4.390288954293792,-73.57675714097819,1,oneplus9,L1,open_sky,1,45.14417614,7.618342914,253.3407060365608,0.09551571,4.311714203,45.145,7.62,159.00342338257488,44.09601177,-129.96103335358728,-91.609052265844
2026-01-01 12:53:00,86.98374902346629,13.90612828650297,-82.63623017174582,1,pixel6,L1,open_sky,1,45.14412006,7.617567165,268.16288860508274,0.12801226,2.643768597,45.145,7.62,214.4263474183257,40.82945218,-190.801051109521,-97.84486375209708
2026-01-01 20:05:00,103.96173657985864,67.55528468510833,-131.09673312262117,0,xiaomi_11,L1,open_sky,1,45.14299556,7.620534194,253.5298660418644,0.04280852,0.0,45.145,7.62,226.78692984900985,18.68721903,41.89547449637926,-222.883558763456
2026-01-05 06:25:00,84.26463890608669,15.20185584584682,-79.46488352638823,1,Moto_g,L1,open_sky,1,45.14351517,7.618839227,259.59662355833314,0.085633265,2.766852461,45.145,7.62,188.54040848402667,7.024730499,-91.03646918085514,-165.10556292992325
2026-01-04 00:44:00,85.97822437018584,16.194756978944156,-77.77371667885951,1,Moto_g,L1,open_sky,1,45.14612874,7.620047206,267.01699094627503,0.104420277,2.897038723,45.145,7.62,125.56475328572552,26.6673901,3.702246316994104,125.5101615006268
2026-01-05 14:57:00,106.5406351414323,62.6495045692767,-134.7802635560006,0,oneplus9,L1,open_sky,1,45.14558702,7.623440096,256.63525719663386,0.107480292,3.798130016,45.145,7.62,277.58168325426254,36.06027387,269.7979652206528,65.27364583861657
2026-01-07 16:54:00,84.63837749186554,4.673845979064936,-71.97444534835184,1,Moto_g,L1,open_sky,1,45.14425677,7.621931943,252.65858121348447,0.171993211,6.875003679,45.145,7.62,172.5903970064198,39.73256908,151.5173676322343,-82.6434053305644
2026-01-04 17:58:00,103.18537825637743,57.42318750507002,-140.03401964270134,0,Moto_g,L1,open_sky,1,45.1467703,7.622215687,253.65264349101824,0.103127409,3.676573303,45.145,7.62,262.5748192837816,2.733876677,173.77068668016958,196.8483786385169
2026-01-04 20:21:00,87.71352986208633,10.614069323768442,-77.2631482307684,1,xiaomi_11,L1,open_sky,1,45.14493059,7.617157584,235.24064460404423,0.089509612,0.0,45.145,7.62,223.05701218533423,49.16906466,-222.9234454825005,-7.718039858601625
2026-01-05 19:22:00,84.9890061571481,9.219716633028742,-75.04778176385217,1,pixel6,L1,open_sky,1,45.14655227,7.618669417,238.7995674106044,0.070279964,0.0,45.145,7.62,201.6981323550216,38.24562365,-104.35423486933844,172.60454878229243
2026-01-01 03:53:00,87.02215772822551,12.44644255858698,-82.75506037889734,1,Moto_g,L1,open_sky,1,45.14648294,7.617022332,259.19410641012746,0.121341069,0.196390406,45.145,7.62,285.8796649269015,26.82011834,-233.5309152717024,164.8954045177683
2026-01-06 12:47:00,88.281111608789,16.333185347096293,-82.75959732132536,1,xiaomi_11,L1,open_sky,1,45.14683246,7.623515089,245.2186006205099,0.046111834,3.893486583,45.145,7.62,342.808130962466,38.97434838,275.6794751568834,203.7602552786106
2026-01-03 02:23:00,84.5768062757975,6.929021041175556,-76.46028493852232,1,Moto_g,L1,open_sky,1,45.14684174,7.621359083,247.3321665499581,0.08829531,0.0,45.145,7.62,230.87036665078352,34.30230005,106.58941726215085,204.7921441979216
2026-01-01 01:02:00,103.60191551115348,62.43389540798719,-137.25909601668377,0,Moto_g,L1,open_sky,1,45.14594878,7.616367235,247.59238263128844,0.051439731,6.135194636,45.145,7.62,303.8140959930402,38.13817669,-284.9085040431109,105.49952250121758
2026-01-06 04:58:00,82.5116216981014,3.95470256149576,-71.87706565993544,1,pixel6,L1,open_sky,1,45.14631683,7.619802822,252.41261320224524,0.123685606,2.594121356,45.145,7.62,147.2391490748076,15.63822397,-15.464168205309887,146.4248152533965
2026-01-03 20:12:00,99.96211101857614,60.43996311305966,-126.6462289085203,0,xiaomi_11,L1,open_sky,1,45.14646059,7.618206681,243.37028063543653,0.095412039,4.881685663,45.145,7.62,214.8446236474696,13.36843405,-140.64544047360027,162.41019790705823
2026-01-05 11:59:00,83.63774972913592,8.079705427239878,-76.26904157747369,1,oneplus9,L1,open_sky,1,45.14328154,7.620288142,247.89730166729348,0.145190043,8.658398385,45.145,7.62,192.41566593954968,28.24377281,22.598242983479462,-191.08403364232188
2026-01-01 13:45:00,103.05536705315944,62.55349640288125,-142.5196975405562,0,oneplus9,L1,open_sky,1,45.14396723,7.61756765,269.5999002046487,0.056408559,2.473967266,45.145,7.62,222.66224159604093,23.14542825,-190.7630137951044,-114.8387843909126
2026-01-06 09:37:00,97.8202764051129,63.52498069585788,-127.51613929851288,0,Moto_g,L1,open_sky,1,45.14294196,7.616650515,241.8172087397737,0.123629276,10.0,45.145,7.62,348.3909587499897,8.393958279,-262.6915753330954,-228.84360683172628
2026-01-02 06:30:00,104.35138800076318,60.18605506579511,-133.4415432905164,0,xiaomi_11,L1,open_sky,1,45.14338727,7.618655842,254.6418103286653,0.053906189,10.0,45.145,7.62,208.0179225578161,33.8381815,-105.41888753543162,-179.32739404804167
2026-01-07 06:15:00,103.25637624726788,57.85025758759287,-138.47317092750546,0,oneplus9,L1,open_sky,1,45.14646781,7.618447492,253.9508307041408,0.112499489,5.52622299,45.145,7.62,203.6266335928763,31.91317328,-121.75924723870725,163.21302527749083
2026-01-07 17:13:00,102.88567402511526,59.13540955772492,-132.86148365551026,0,Moto_g,L1,open_sky,1,45.1473509,7.621620936,240.79029637840745,0.102636136,3.855713542,45.145,7.62,290.680601498352,10.54944203,127.1258809500964,261.408153048266
2026-01-01 21:30:00,85.39550152755973,3.046636200698961,-72.39812789941439,1,oneplus9,L1,open_sky,1,45.14592039,7.619795624,258.59774096282814,0.127668493,5.105833123,45.145,7.62,103.590283398305,42.88927995,-16.02868900750538,102.34269853410072
2026-01-07 16:37:00,100.0589409652073,61.558374766556646,-134.98649797361136,0,oneplus9,L1,open_sky,1,45.14703149,7.618416023,244.9132287525616,0.084963264,9.503849192,45.145,7.62,257.7970782003207,61.41190157,-124.2272807376052,225.89138152918204
2026-01-04 08:48:00,104.41656576103168,61.584463266178325,-133.68871530862765,0,pixel6,L1,open_sky,1,45.14405999,7.620517585,245.25741855796548,0.091192027,7.93349309,45.145,7.62,112.129922911291,30.30971569,40.592872939792,-104.52434299523708
2026-01-07 02:37:00,86.45846055440003,9.59691648189283,-76.6723002733227,1,Moto_g,L1,open_sky,1,45.14682094,7.616759409,250.96168241813783,0.175242535,0.750651046,45.145,7.62,324.94729448795044,1.2430406,-254.1512963336715,202.47928972354947
2026-01-02 16:01:00,83.19461906017814,6.491740281279888,-73.71644173952006,1,pixel6,L1,open_sky,1,45.14416884,7.621209731,259.26436704904245,0.073580451,5.448133418,45.145,7.62,132.4502846930822,22.68390859,94.87612039443272,-92.4207752303541
2026-01-04 02:28:00,87.35424945959787,14.677986734124117,-78.56738194841171,1,pixel6,L1,open_sky,1,45.14707396,7.617331456,269.1652488386806,0.041258776,8.632545575,45.145,7.62,311.4222727662229,23.31310355,-209.2871074824238,230.61383006342032
2026-01-01 02:45:00,84.77582163350418,5.247690287392636,-76.63347717424547,1,oneplus9,L1,open_sky,1,45.14657117,7.618328464,250.5980302410404,0.075078586,4.459607487,45.145,7.62,218.42149847586748,14.57162854,-131.09431004047855,174.70613289594118
2026-01-05 21:13:00,103.88888024668748,57.4768058600953,-133.97846497730274,0,oneplus9,L1,open_sky,1,45.14754176,7.618346713,263.50066139064995,0.025070639,0.0,45.145,7.62,310.9544899592952,39.39030095,-129.66308746200448,282.6308167480432
2026-01-04 20:02:00,82.44355852968079,9.72165652544079,-73.5633736044981,1,pixel6,L1,open_sky,1,45.14672405,7.619730139,265.03894458810186,0.152897807,2.381993029,45.145,7.62,192.8703675476125,2.774497272,-21.164510726600263,191.7056132815489
2026-01-02 04:26:00,101.40350810192312,60.38537000840585,-136.63240335664088,0,xiaomi_11,L1,open_sky,1,45.14447968,7.623399406,263.82815035845704,0.07948439,10.0,45.145,7.62,272.8123646493137,1.2430406,266.60675218329425,-57.85694423166184
2026-01-03 20:40:00,104.92934409452234,61.09418759659833,-138.9832615791609,0,xiaomi_11,L1,open_sky,1,45.14297251,7.618666999,255.0510253547349,0.11953667,1.003480576,45.145,7.62,248.50672332994608,26.73346673,-104.54387244920956,-225.44660182293669
2026-01-06 05:26:00,101.47117861726194,67.32273491919852,-132.39545503270537,0,Moto_g,L1,open_sky,1,45.1469699,7.618340681,248.1579513649464,0.108177547,2.748637359,45.145,7.62,254.78462773129831,30.14802846,-130.13616185475195,219.04288599698936
2026-01-05 14:48:00,83.15780027828282,13.23139346431669,-76.43252702129699,1,samsung_s21,L1,open_sky,1,45.14538452,7.61749344,252.35304378399883,0.127070063,4.207440579,45.145,7.62,201.1791595068237,34.11162246,-196.5831150361957,42.75667319305702
2026-01-07 23:22:00,84.90072177522232,10.988076768978058,-78.88100651271003,1,oneplus9,L1,open_sky,1,45.14688552,7.619173821,250.964935169258,0.036504439,0.0,45.145,7.62,219.4443679895084,23.51766278,-64.79511417935309,209.6602580862653
2026-01-01 18:51:00,102.6543162817857,58.46322952610503,-134.8470480201599,0,pixel6,L1,open_sky,1,45.14442171,7.617593126,258.16120976836885,0.089141298,0.0,45.145,7.62,199.416871120008,22.47178582,-188.76499601826697,-64.3029141292798
2026-01-07 05:38:00,86.00022778027423,7.861847838174155,-75.67290157513975,1,pixel6,L1,open_sky,1,45.14254812,7.617259773,256.4356117273676,0.131268371,0.774472016,45.145,7.62,347.15502698683804,30.99128276,-214.9090225513238,-272.63661674152803
2026-01-03 19:54:00,87.13350818051762,12.006255376700706,-80.68838813543512,1,pixel6,L1,open_sky,1,45.14267088,7.622678069,249.1172185129216,0.14303195,2.185491454,45.145,7.62,333.4490263697431,24.54381381,210.03412896629067,-258.9863275470371
2026-01-06 01:27:00,84.3081232094475,10.747580056362118,-73.94034693930593,1,Moto_g,L1,open_sky,1,45.14590398,7.616618764,260.69044464663904,0.130493008,2.186486716,45.145,7.62,283.59339509778675,32.17634221,-265.1817253735832,100.51798978779313
2026-01-05 07:37:00,86.40664084919885,16.765927933265143,-84.74580511507902,1,Moto_g,L1,open_sky,1,45.14299543,7.621574715,242.63903742769185,0.195027194,3.263269668,45.145,7.62,254.82541759768665,38.92670499,123.50088567367932,-222.89801410432568
2026-01-05 11:56:00,90.23265669982572,6.929485334478487,-79.2728596315193,1,xiaomi_11,L1,open_sky,1,45.14629611,7.61774771,235.73556853601244,0.126041366,0.962033598,45.145,7.62,227.9758620519065,29.98454936,-176.6413667196719,144.1208563731019
2026-01-01 07:42:00,100.39064064038752,61.12386236676232,-129.14329104499026,0,xiaomi_11,L1,open_sky,1,45.14459074,7.616310621,260.2629498926038,0.123765059,2.513881426,45.145,7.62,292.90536836173163,54.79506478,-289.34859583212017,-45.50763567910396
2026-01-02 17:51:00,84.84636781303588,11.970840496352947,-76.04663531676695,1,samsung_s21,L1,open_sky,1,45.14534224,7.622209619,254.55930399488395,0.165535637,6.827141769,45.145,7.62,177.42405037701516,4.792028114,173.29478889918147,38.05535169425903
2026-01-04 10:23:00,104.52701850053175,63.503315544545565,-133.87745438203945,0,Moto_g,L1,open_sky,1,45.14658773,7.621510414,256.4275875435693,0.13084053,8.352948648,45.145,7.62,212.6059886917465,29.91531358,118.45792205822244,176.5475208810453
2026-01-05 13:27:00,101.35147160446364,66.93421569506933,-127.96551806321946,0,Moto_g,L1,open_sky,1,45.14372048,7.618739583,242.4372174216968,0.156969476,4.408870549,45.145,7.62,173.24571066781527,32.02846916,-98.85129424572028,-142.2761325407125
2026-01-01 19:54:00,85.57611722557863,11.398088240826905,-75.35611523824494,1,oneplus9,L1,open_sky,1,45.14455653,7.616819761,245.5520478083068,0.090771906,5.176699573,45.145,7.62,254.24593472684137,10.8778013,-249.41804272765248,-49.311614119112
2026-01-02 04:28:00,83.40824512613993,-1.1800071060351058,-70.43186826675614,1,oneplus9,L1,open_sky,1,45.14621291,7.618938161,257.8650779090252,0.018833719,3.322836541,45.145,7.62,158.5082923014564,1.2430406,-83.27732760711959,134.86943847640362
2026-01-06 11:36:00,104.63592008571356,62.753400359169845,-135.21248261207018,0,Moto_g,L1,open_sky,1,45.14720087,7.617587754,251.17441532686303,0.133325094,5.048432566,45.145,7.62,309.32518143936124,43.16245655,-189.18630829248,244.72557820374325
2026-01-06 20:50:00,82.19984707027562,9.2716654109346,-77.10125679676179,1,Moto_g,L1,open_sky,1,45.14391521,7.623243889,265.4779403125657,0.092823306,4.403334453,45.145,7.62,281.5570380552278,32.63900036,254.40995007163505,-120.62314447476965
2026-01-07 09:11:00,82.411498781666,2.211563624858298,-69.20406553821294,1,oneplus9,L1,open_sky,1,45.14565407,7.620210317,257.1551881269703,0.135136759,2.980994764,45.145,7.62,74.57626156045481,9.078285046,16.494626502053055,72.72926566995667
2026-01-06 16:57:00,103.45569721401202,68.97401991755845,-137.50270914998484,0,pixel6,L1,open_sky,1,45.14737237,7.623479871,262.59543209956144,0.053351788,1.52277594,45.145,7.62,379.5681581532748,27.39717819,272.91741713899785,263.79550812333343
2026-01-06 23:28:00,85.69230949530873,6.723738813030769,-70.8720428422642,1,Moto_g,L1,open_sky,1,45.14579075,7.618867703,265.90221942952843,0.122268304,0.0,45.145,7.62,124.9689098784566,38.83018414,-88.80316904684658,87.92738824420408
2026-01-02 21:34:00,87.88430501453276,7.539888712841424,-77.09686387008246,1,xiaomi_11,L1,open_sky,1,45.14706675,7.620412412,266.7515531219396,0.095989854,2.563650834,45.145,7.62,232.07707707277947,6.079731908,32.34442249071637,229.8121146423462
2026-01-06 00:26:00,102.52395476025669,62.25355542744598,-138.20015425759058,0,pixel6,L1,open_sky,1,45.1473123,7.617653984,258.4965941820759,0.120002593,6.72295193,45.145,7.62,316.16724966201826,25.11965303,-183.9920581213344,257.1160288801935
2026-01-07 19:19:00,85.73440152828874,10.429682146203495,-78.10374125253,1,pixel6,L1,open_sky,1,45.14725796,7.622309644,262.3175174142348,0.051862171,0.0,45.145,7.62,309.59573267741393,2.624690419,181.1394948234376,251.07369656571865
2026-01-03 03:30:00,86.52375791963429,7.97954291180719,-79.25308548070406,1,xiaomi_11,L1,open_sky,1,45.14636419,7.616531883,264.436192388753,0.10682778,2.659264219,45.145,7.62,311.43499740341645,24.58455303,-271.9955808637321,151.69100697888118
2026-01-06 16:47:00,100.62918400163709,60.8826795507139,-136.82920662034715,0,samsung_s21,L1,open_sky,1,45.14528463,7.621460191,248.33309783002773,0.17194015,0.0,45.145,7.62,118.81203814524387,29.40273319,114.51906011732608,31.649411970384865
2026-01-03 21:38:00,106.00916717468743,57.32412485714481,-135.1712935252463,0,oneplus9,L1,open_sky,1,45.1429028,7.619171496,254.77461191860164,0.059004972,3.161020433,45.145,7.62,242.0813444426536,41.2207854,-64.9774580061764,-233.19800015913145
2026-01-03 11:38:00,82.48271517464116,4.6833626044953895,-72.67729717089338,1,oneplus9,L1,open_sky,1,45.14356164,7.620577712,237.48334573653148,0.106980849,3.738185029,45.145,7.62,166.23215482068778,32.46964529,45.3084803690284,-159.93833468864955
2026-01-02 02:07:00,89.69496300544222,11.027482251664782,-78.40585443967517,1,pixel6,L1,open_sky,1,45.14257067,7.621574489,249.0550171451218,0.103760293,0.993625523,45.145,7.62,297.01491573948954,16.04075955,123.48316106943784,-270.12917114601925
2026-01-07 15:30:00,105.85272658115076,61.96224201285849,-143.98755733593842,0,samsung_s21,L1,open_sky,1,45.14292984,7.617760445,261.7263692005205,0.10491956,3.173730523,45.145,7.62,289.5485282382762,35.08129476,-175.64259311359498,-230.19128934276367
2026-01-05 19:22:00,89.12035436059807,14.519007520849996,-82.35470358858772,1,Moto_g,L1,open_sky,1,45.14287135,7.619437037,244.87919360023963,0.051682991,7.435292896,45.145,7.62,240.77777835892635,31.06946734,-44.151753873885866,-236.6950806022805
2026-01-01 23:02:00,102.32058054521411,58.63474669143233,-134.1548652308821,0,pixel6,L1,open_sky,1,45.14328351,7.618347151,245.6162775527352,0.052855089,5.179958205,45.145,7.62,230.7228851027,14.88693589,-129.62873623787604,-190.86497963608943
2026-01-02 20:55:00,86.18883957258096,10.957721144608517,-81.14347968308924,1,Moto_g,L1,open_sky,1,45.14268135,7.619955095,268.9633403630955,0.156644726,10.0,45.145,7.62,257.8461688866213,40.12888935,-3.521784749113981,-257.822116665132
2026-01-07 07:51:00,85.1024350077375,9.243305584951097,-79.70437662438555,1,xiaomi_11,L1,open_sky,1,45.14457552,7.623390805,253.08328057455148,0.0,6.571438013,45.145,7.62,270.0884593528932,40.91718608,265.9321976653617,-47.200022462817365
2026-01-02 03:19:00,104.70253843311664,65.08630697427044,-142.5062108241675,0,pixel6,L1,open_sky,1,45.14669295,7.623367236,250.767489310242,0.081182108,0.0,45.145,7.62,324.3105380857263,13.05357606,264.0837410402572,188.2474510627852
2026-01-02 02:41:00,104.24365596012692,63.00505513550637,-132.52115421613544,0,oneplus9,L1,open_sky,1,45.14664543,7.618321823,232.0952804660059,0.02555294,7.386122121,45.145,7.62,225.38451040691737,8.430081351,-131.6151467517761,182.96346814835545
2026-01-04 02:08:00,106.85456099015354,62.74497542754765,-137.5414495553025,0,pixel6,L1,open_sky,1,45.14713005,7.622880231,238.7820852879817,0.100538619,0.600118423,45.145,7.62,327.2983362175932,32.42243006,225.8891795942106,236.85075349903184
2026-01-07 07:24:00,103.21328635730352,61.73435320570805,-139.75866663636145,0,oneplus9,L1,open_sky,1,45.14629683,7.622824117,248.32389688875395,0.105532298,10.0,45.145,7.62,264.29334478588135,15.12871196,221.4883015314313,144.2009167197994
2026-01-03 09:14:00,86.27275333576024,4.27993606787069,-78.06331036728842,1,oneplus9,L1,open_sky,1,45.14367534,7.618101709,240.5570490999831,0.105625804,8.249258054,45.145,7.62,209.42934998095708,27.54505438,-148.87812700476684,-147.29547152916388
2026-01-02 23:28:00,87.00435359914212,8.715034388904167,-76.9467228501524,1,xiaomi_11,L1,open_sky,1,45.1460708,7.620732334,258.0046647879264,0.061579093,3.823021434,45.145,7.62,132.19631479808405,30.78701473,57.43508991085149,119.0675274502941
2026-01-03 08:45:00,74.56271669971397,-2.999639912473735,-55.08495249524309,1,samsung_s21,L1,open_sky,1,45.14523762,7.62010017,238.78276359045256,0.196461237,0.443188529,45.145,7.62,27.565328972037488,40.44839621,7.85607790481678,26.422138469285542
2026-01-02 06:06:00,86.48608793377056,2.7753605843010734,-74.5339765957953,1,pixel6,L1,open_sky,1,45.14661806,7.619006666,237.56234216051868,0.14166582,0.363549156,45.145,7.62,196.0621440769341,27.01994918,-77.90465498188514,179.92006300631928
2026-01-07 17:06:00,84.95098949684063,8.251017023761417,-80.91004330257982,1,Moto_g,L1,open_sky,1,45.14276948,7.621122634,247.3322962211592,0.092194858,3.585764097,45.145,7.62,263.1865185468007,10.03413391,88.04532457449174,-248.02250777975348
